id;annee;hour;country; city;lat;Long;compagnie;lat_depart;lon_depart;lat_arrivee;lon_arrivee;plane_model;passagers;dead;story
88;01/01/2006;11;Afghanistan;Lashkar Gah;31.583056;64.369167;U.S. Government (leased);34.5218409;69.1806732;31.616667;65.716667;Antonov AN-32B;16;2;A cargo plane carrying U.S. anti-narcotics officials crashed while attempting to land at Bost Airport in Lashkar Gah. The plane overran the runway and crashed into a residential area after trying to avoid a truck that pulled onto the runway. The pilot pulled up to avoid hitting the truck but was unable to gain sufficient speed to remain airborne.
89;01/01/1989;13;Iran;Zabol;31.029434;61.495783;Ariana Afghan Airlines;34.5218409;69.1806732;30.96;61.86;Antonov AN-26;39;6;A ramp door opened in flight causing loss of control of the aircraft. The plane crashed into a hill.
90;01/01/1986;19;Iran;Zahedan;29.49597;60.864288;Military;34.3252637;47.0878201;29.49597;60.864288;Lockheed C-130;103;103;Struck the side of a mountain the Pakistani border. Crew error. Descent below minimum safe altitude with a defective altimeter and in spite of warnings from the ATC.
91;01/01/2003;12;Algérie;El Milia;36.7494;6.267364;PT Air Regional;36.7494004;6.2673644;-4.270286;138.746147;de Havilland Canada DHC-6 Twin Otter;16;4;Crashed into a 7,000 ft. mountain three minutes after after taking off.
92;01/01/1961;4;France;Le Caire;44.369945;6.060794;KLM Royal Dutch Airlines;41.8905568;12.4942679;30.0434879;31.2352919;Lockheed L-188C Electra;36;20;Crashed into power lines during the approach, 4 km short of the runway. Crew's neglect to cockpit duties.
93;01/01/1966;18;France;Le Caire;44.369945;6.060794;United Arab Airlines;35.166667;33.366667;30.0434879;31.2352919;Antonov AN-24B;30;30;Crashed into sand dunes. Improper approach during a sandstorm with turbulence and icing. Descent of the aircraft below the safe flight altitude in the final approach.
94;01/01/1988;4;France;Le Caire;44.369945;6.060794;Arax Airlines;30.0434879;31.2352919;25.338503;55.425011;Douglas DC-8-55F;4;4;During a second attempt to take off an engine on the cargo plane failed causing the plane to crash at the end of the runway.
95;01/01/1965;23;France;Le Caire;44.369945;6.060794;Pakistan International Airlines;24.850248;67.007546;26.266667;50.15;Boeing B-720-040B;125;119;The aircraft crashed during its approach.The plane descended during the approach at triple the normal rate until the aircraft struck the ground. The aircraft exceeded the recommended descent rate during the final stages of landing for reasons unknown.
96;01/01/1997;18;Iran;Mashhad;36.286206;59.599798;Military;32.3825;48.401944;36.2862061;59.5997982;Lockheed C-130HF;88;88;The plane was carrying military personnel and their families and crashed 24 miles NE of Mashhad in the Binalud Heights. The pilot reported engine failure prior the crash.
97;01/01/1968;23;La Réunion;Saint-Denis;-20.8789;55.4481;Military;48.856895;2.3508487;48.856895;2.3508487;Douglas DC6B;20;19;Crashed into a hill shortly after taking off from the Indian Ocean island. The pilot did not follow the correct departure procedure of turning out towards the ocean after takeoff.
98;01/01/2004;11;Émirats arabes unis;Charjah;25.338503;55.425011;Kish Airlines;26.55778;54.01944;25.338503;55.425011;Fokker F-50;46;43;The aircraft crashed on approach, 2 miles short of the runway while attempting an emergency landing at Sharjah. The plane crashed midway between two residential compounds. The flight data recorder showed that the two engines went into reverse 10 seconds before the accident.
99;01/01/1983;15;Émirats arabes unis;Jebel Ali;25.01126;55.06116;Gulf Air;24.850248;67.007546;24.4881757;54.3549462;Boeing B-737-2P6;112;112;Crashed into the desert after a distress message and during an emergency landing attempt. Detonation of an explosive device in the baggage compartment.
100;01/01/2001;7;Iran;Sari;36.563333;53.06;Faraz Qeshm Airlines;35.6863968;51.4328575;36.838611;54.434722;Yakovlev YAK-40;30;30;The aircraft crashed into mountains about 12 miles south of Sari, 55 minutes after taking off from Tehran on a flight to Gorgan. Shortly before the tower lost contact with the plane the pilot reported bad weather and said he was thinking of returning to Tehran. Transport Minister of Iran, Rahman Dadman, 45, killed.
101;01/01/2002;19;Iran;Ispahan;32.65139;51.679188;Aeromist;50.004475;36.231447;41;39.733333;Antonov AN-140;44;44;The Ukrainian passenger plane, crashed in a mountainous area 70 km from Isfanan, after losing contact with ground controllers as it prepared to land. Improper use of the Global Positioning System by the pilot.
102;01/01/1995;20;Iran;Ispahan;32.65139;51.679188;Military;32.65139;51.679188;35.6863968;51.4328575;Lockheed 1329 Jetstar 8;12;12;The plane crashed after the pilot reported a loss of cabin pressure.
103;01/01/1974;8;Iran;Téhéran;35.686397;51.432858;Sterling Airways;35.6863968;51.4328575;55.675757;12.5690233;Aerospatiale Caravelle 10B3;96;15;Collapse of right main landing gear while taxing ruptured the wing fuel tank causing a fire.
104;01/01/2006;7;Iran;Téhéran;35.686397;51.432858;Military;35.6863968;51.4328575;29.6070383;52.5246525;Antonov 74T-200;38;38;The aircraft crashed after losing the right engine during a critical point in the takeoff. The plane stalled, veered to the right and crashed in flames. Three survivors later died in the hospital.
105;01/01/2005;14;Iran;Téhéran;35.686397;51.432858;Military;35.6863968;51.4328575;27.183333;56.266667;Lockheed C-130B Hercules;94;94;The military plane crashed into an apartment building in the Azari district after taking off from Mehrabad Airport. The plane suffered engine failure and was attempting to return for a emergency landing.
106;01/01/2000;19;Bahreïn;Manama;26.232691;50.578107;Gulf Air;30.0434879;31.2352919;26.2326905;50.578107;Airbus A320-212;143;143;The aircraft crashed into the Persian Gulf and exploded in flames while attempting to land at Bahrain International Airport. The crew decided to perform a missed approach after it was determined the aircraft was coming in too high and fast. Instructions were given for a 180 degree turn and climb to 2,500 feet. While performing the missed approach the plane suddenly descended rapidly from an altitude of 1,000 feet and crashed into the shallow waters of the gulf approximately 1 mile from the airport. The accident was a result of a fatal combination of factors, including the captain's failure to comply with standard operating procedures and the copilot's actions in not drawing the captain's attention to the deviations of the aircraft from the standard flight parameters. The captain may have suffered a 'spatial disorientation' to ground warning systems, which could have made him falsely perceive the aircraft was pitching up. He responded by making a nose down input, resulting in the aircraft starting to descend, when aircraft warning systems were saying he should increase altitude.
107;01/01/2007;11;Russie;Samara;53.205349;50.16312;UTAir Airlines;61.25;73.433333;53.2053488;50.1631197;Tupelov 134AK;57;6;While attempting to land in heavy fog, the airplane contacted the ground 400 m short of the runway. The left wing hit the ground and separated from the fuselage. The plane then rolled over inverted and the fuselage broke apart. The controllers' failure to warn the crew of worsening weather and the crew's erroneous decision to land despite poor visibility.
108;01/01/1994;8;Algérie;Tamanrasset;22.785;5.522778;Oriental Airlines;36.8000725;10.1870563;22.785;5.522778;BAC One-Eleven 515FB;39;5;After circling for almost an hour and a half and aborting four landing attempts in adverse weather conditions, the aircraft ran out of fuel and crashed.
109;01/01/2003;15;Algérie;Tamanrasset;22.785;5.522778;Air Algerie;22.785;5.522778;36.7717167;3.0517617;Boeing B-737-2T4;103;102;The starboard engine caught fire and failed while the plane was attempting to take off. The aircraft continued about 2,000 ft. past the end of the runway and crashed. The accident was caused by the loss of an engine during a critical phase of flight, the non-retraction of the landing gear after the engine failure, and the Captain, the pilot not flying, taking over control of the airplane before having clearly identified the problem.
110;01/01/1999;2;Belgique;Seraing;50.598899;5.512134;Nightexpress;51.5001524;-0.1262362;50.110884;8.6794922;Beechcraft 99;2;2;The cargo plane lost both engines while on approach and crashed into a wooded area. Improper maintenace caused the engine failure. The crew did not follow company procedures.
111;01/01/1989;18;France;Marseille;43.2964;5.37;RAM;43.2964;5.37;48.856895;2.3508487;Vickers 952F Vanguard;3;3;After a second takeoff attempt the cargo plane banked to the right until it crashed into the water.
112;01/01/1965;13;Belgique;Gingelom;50.750044;5.135219;LOT Polish Airlines;50.6312858;3.0627527;51.116667;17.033333;Vickers 804 Viscount;4;4;After making a request to change course to avoid heavy weather the positioning flight suddenly descended and crashed. The overall atmosphericonditions in the vicinity of Jeuk and the circumstances of the accident were such that it was assumed that the pilot lost control of the aircraft when entering a cumulonimbus cloud.
113;01/01/1944;20;France;Dijon;47.2906;5.0428;Deutsche Lufthansa;48.783333;9.183333;41.387917;2.1699187;Focke-Wulf FW 200;9;9;Missing on a flight from France to Spain. Shot down by an American Bristol Beau allied night fighter.
114;01/01/2002;7;Iran;Khorramabad;33.48407;48.352516;Iran Air Tours;35.6863968;51.4328575;33.48407;48.352516;Tupolev TU-154;117;117;Crashed against the side of a mountain in heavy fog in the Sefid Kouh mountain range while on approach to Khorramabad. The plane was totally destroyed and scattered in small pieces across the mountain. Pilot error.
115;01/01/1980;19;Arabie saoudite;Riyad;24.633333;46.716667;Saudi Arabian Airlines;24.633333;46.716667;21.543333;39.172778;Lockheed 1011-200 TriStar;301;301;The flight experienced a fire in the aft cargo compartment 6 minutes after taking off from Rilyadh. The plane returned to the airport and landed but because of a delay in evacuating the plane, all aboard were killed by smoke and fire. Half a minute before landing the captain decided not to order an emergency evacuation. When he landed, he did not stop immediately but instead proceeded to make a normal landing delaying the fire equipment from putting out the fire. It took a full twenty-three minutes after touchdown before the doors were opened. The failure of the captain to prepare the cabin crew for immediate evacuation upon landing and his failure in not making a maximum stop landing on the runway, with immediate evacuation.
116;01/01/2006;9;Iran;Ourmia;37.538212;45.081586;Military;35.6863968;51.4328575;37.538212;45.081586;Dassault Falcon 20;11;11;After a flyby to check on a stuck landing gear, the plane suffered a double engine flame-out and crashed into a field in poor weather conditions.
117;01/01/1986;21;Russie;Penza;53.20381;44.971423;Aeroflot;53.20381;44.9714228;44.951944;34.102222;Tupolev TU-134A;59;1;The aircraft overan the runway after an aborted takeoff. Passenger died of heart attack.
118;01/01/2005;16;Irak;Taji;33.50917;44.23417;Military;33.325;44.422;34.01639;44.14528;Lockheed Hercules C.1;10;10;The plane was flying at a low level when it was hit by enemy fire. The right wing separated from the fuselage and the plane lost control, crashed and was destroyed.
119;01/01/1989;9;Somalie;Brava;1.113333;44.030278;Somali Airlines;9.5640624;44.063606;2.041177;45.344143;Fokker F-27 Friendship 600RF;30;30;Crashed after takeoff. Shot down by a surface-to-air missile.
120;01/01/1989;2;Arménie;Gyumri;40.793413;43.839285;Aeroflot;54.316667;48.366667;40.793413;43.839285;Ilyushin IL-76TD;25;25;Descended below minima and struck a mountain. Did not heed GPWS warnings. Incorrectly set altimeter.
121;01/01/1983;18;Arménie;Gyumri;40.793413;43.839285;Aeroflot;43.483333;43.616667;40.793413;43.839285;Yakovlev YAK-40;21;21;The crew deviated from course while descending to land. Navigational error. ATC procedural error in not identifying the planes position.
122;01/01/1994;11;Russie;Naltchik;43.483333;43.616667;North Western Air Transport;48.7;44.516667;43.483333;43.616667;Antonov AN-12V;13;13;While on approach the nose pitched up, the aircraft stalled and crashed short of the runway. Icing of the horizontal stabilizer.
123;01/01/1994;15;Turquie;Van;38.503493;43.396448;Turkish Airlines (THY);39.93;32.86;38.503493;43.396448;Boeing B-737-4Y0;76;57;The aircraft crashed into a hill the airport in driving snow after a fourth landing attempt.
124;01/01/1997;10;Russie;Tcherkessk;44.216667;42.05;Stavropol Airlines;45.05;41.983333;41;39.733333;Antonov AN-24RV;50;50;The aircraft lost altitude from FL 197 and crashed into a forest while en route from Stavropol, Russia to Trabzon, Turkey. Reports indicated that an in-flight fire and an explosion led to the separation of the tail section prior to the crash. Superficial mechanical inspection of the aircraft which was carried out without the use of monitoring instruments and subsequent unjustified decision to extend the time between overhauls. Inadequate monitoring to determine the state of structural elements and detect the presence of corrosion in hard-to-reach areas under the floor of the fuselage. Failure to carry out prescribed anti-corrosion measures on the aircraft structure during overhaul.
